2,eigd_intel,0.4455392360687256

4,eigd_intel,0.04943680763244629

6,eigd_intel,0.0051305294036865234

8,eigd_intel,0.09978008270263672

10,eigd_intel,0.036124467849731445

12,eigd_intel,0.04096508026123047

14,eigd_intel,0.06476950645446777

16,eigd_intel,0.10589218139648438

18,eigd_intel,0.17961716651916504

20,eigd_intel,0.26084280014038086

22,eigd_intel,0.38115978240966797

24,eigd_intel,1.6113877296447754

26,eigd_intel,0.934429407119751

28,eigd_intel,1.165940761566162

30,eigd_intel,1.5081439018249512

32,eigd_intel,2.4974429607391357

34,eigd_intel,2.9422409534454346

36,eigd_intel,3.7651970386505127

38,eigd_intel,4.48982310295105

40,eigd_intel,6.853192090988159

42,eigd_intel,7.8345184326171875

44,eigd_intel,9.376085042953491

46,eigd_intel,11.700049638748169

48,eigd_intel,14.546942949295044

50,eigd_intel,16.407886743545532

52,eigd_intel,19.507574796676636

54,eigd_intel,23.469013452529907

56,eigd_intel,28.628601789474487

58,eigd_intel,35.17030930519104

60,eigd_intel,41.655686378479004

62,eigd_intel,47.32220983505249

64,eigd_intel,58.67117357254028

66,eigd_intel,61.14699363708496

68,eigd_intel,70.76218366622925

70,eigd_intel,80.52964687347412

72,eigd_intel,96.74249243736267

74,eigd_intel,102.04394245147705

76,eigd_intel,119.27585053443909

78,eigd_intel,131.15733575820923

80,eigd_intel,157.53224897384644

82,eigd_intel,168.89346361160278

84,eigd_intel,196.38418841362

86,eigd_intel,217.2137188911438

88,eigd_intel,254.82973790168762

90,eigd_intel,278.6185710430145
